Filename;Laplacian Variance
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090548.png;275
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150452.png;274
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130121.png;274
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110323.png;274
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120355.png;274
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140348.png;274
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170100.png;273
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110358.png;273
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130150.png;273
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140342.png;273
E_1.24m_5.53s_ENE_15.1kmh_hm_20241112_121657.png;273
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090338.png;273
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140337.png;272
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110400.png;272
ESE_1.82m_5.12s_NNW_20.9kmh_hm_20241111_115750.png;272
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130051.png;272
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140024.png;272
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170033.png;272
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130448.png;272
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140401.png;272
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111241.png;272
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090208.png;272
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120058.png;271
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100122.png;271
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140248.png;271
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090505.png;271
E_1.18m_5.47s_NE_15.1kmh_hm_20241112_130420.png;271
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111235.png;271
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111418.png;271
SE_2.85m_6.39s_W_24.7kmh_lm_20241120_140034.png;271
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130145.png;270
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130320.png;270
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140444.png;270
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170402.png;270
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120352.png;270
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100139.png;270
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150320.png;270
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140036.png;270
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130427.png;270
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140329.png;270
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140417.png;270
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160519.png;270
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111132.png;270
E_1.67m_5.7s_NE_17.7kmh_lm_20241112_075754.png;270
ESE_1.82m_5.12s_NNW_20.9kmh_hm_20241111_115732.png;269
E_0.63m_5.05s_NNW_3.6kmh_ml_20241113_080103.png;269
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100339.png;269
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130056.png;269
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140033.png;269
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160250.png;269
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110056.png;269
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110035.png;268
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100347.png;268
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150531.png;268
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090604.png;268
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090855.png;268
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110401.png;268
E_1.18m_5.47s_NE_15.1kmh_hm_20241112_130516.png;268
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150206.png;268
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160115.png;268
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130042.png;268
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130217.png;268
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110046.png;267
E_0.63m_5.05s_NNW_3.6kmh_ml_20241113_080354.png;267
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160120.png;267
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160218.png;267
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090813.png;267
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140219.png;267
E_1.18m_5.47s_NE_15.1kmh_hm_20241112_130204.png;267
E_1.18m_5.47s_NE_15.1kmh_hm_20241112_130219.png;267
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090158.png;267
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120332.png;266
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120346.png;266
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140325.png;266
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160046.png;266
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150616.png;266
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140336.png;265
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090612.png;265
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110315.png;265
E_1.24m_5.53s_ENE_15.1kmh_hm_20241112_121754.png;265
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111209.png;265
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090056.png;265
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160137.png;264
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160439.png;264
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140329.png;264
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120052.png;264
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100506.png;264
E_0.63m_5.05s_NNW_3.6kmh_ml_20241113_080057.png;264
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110352.png;264
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160334.png;264
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120548.png;264
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150312.png;264
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160511.png;264
E_1.24m_5.53s_ENE_15.1kmh_hm_20241112_122052.png;264
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100800.png;264
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111440.png;264
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140151.png;263
ESE_0.83m_3.98s_NW_9.5kmh_ml_20241113_170356.png;263
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090028.png;263
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110057.png;263
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140240.png;263
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160013.png;263
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160304.png;263
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130129.png;263
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090903.png;263
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150301.png;263
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090443.png;263
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140039.png;262
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150314.png;262
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150235.png;262
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150500.png;262
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160559.png;262
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090804.png;262
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110331.png;262
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120259.png;262
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100223.png;262
E_1.24m_5.53s_ENE_15.1kmh_hm_20241112_121956.png;262
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100436.png;262
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100943.png;262
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090230.png;262
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090449.png;262
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130338.png;262
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130540.png;262
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150234.png;261
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110342.png;261
ESE_1.82m_5.12s_NNW_20.9kmh_hm_20241111_115832.png;261
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130404.png;261
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100204.png;261
E_1.24m_5.53s_ENE_15.1kmh_hm_20241112_122011.png;261
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100920.png;261
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090355.png;261
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130516.png;261
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130556.png;261
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120339.png;260
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090339.png;260
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_085957.png;260
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090058.png;260
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090332.png;260
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130208.png;259
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110120.png;259
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150423.png;259
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100517.png;259
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090048.png;259
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090353.png;259
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150046.png;259
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160132.png;258
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130214.png;258
ESE_1.83m_5.17s_NNW_21.8kmh_hm_20241111_130138.png;258
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130135.png;258
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110048.png;258
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140107.png;258
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100249.png;258
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111508.png;258
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090034.png;258
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130226.png;257
E_0.65m_4.73s_NW_3.5kmh_lm_20241113_090249.png;257
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140317.png;257
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150057.png;257
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170205.png;257
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120124.png;257
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160300.png;257
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111140.png;257
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090046.png;257
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090344.png;257
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110451.png;257
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150353.png;257
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150333.png;256
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120046.png;256
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110041.png;256
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110114.png;256
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140040.png;256
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150051.png;256
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150214.png;256
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150523.png;256
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120117.png;256
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100808.png;256
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150402.png;256
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150452.png;256
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130151.png;255
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140418.png;255
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100336.png;255
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100444.png;255
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130113.png;255
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150144.png;255
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150221.png;255
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170111.png;255
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120415.png;255
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150017.png;255
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130410.png;255
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150103.png;255
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160218.png;254
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150035.png;254
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110109.png;254
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110143.png;254
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100342.png;254
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170217.png;254
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150126.png;254
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110421.png;254
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140514.png;254
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100451.png;254
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090344.png;254
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110459.png;254
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120212.png;254
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160143.png;253
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160212.png;253
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130245.png;253
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110052.png;253
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090415.png;253
ESE_1.82m_5.12s_NNW_20.9kmh_hm_20241111_115728.png;253
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130408.png;253
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150022.png;253
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170501.png;253
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160544.png;253
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150457.png;253
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130441.png;253
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120023.png;253
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100211.png;253
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100429.png;253
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130033.png;253
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130440.png;252
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120412.png;252
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110126.png;252
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110440.png;252
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140349.png;252
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150255.png;252
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170424.png;252
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130508.png;252
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090646.png;252
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110125.png;252
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110354.png;252
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100217.png;252
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160224.png;252
E_1.19m_4.88s_N_13.3kmh_hm_20241114_170135.png;252
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130330.png;252
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120048.png;252
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120159.png;252
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150319.png;252
ESE_0.82m_4.88s_WSW_6.9kmh_mh_20241115_140145.png;251
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150249.png;251
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100021.png;251
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100129.png;251
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150137.png;251
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140155.png;251
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140307.png;251
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130502.png;251
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120320.png;251
E_1.24m_5.53s_ENE_15.1kmh_hm_20241112_121513.png;251
E_1.24m_5.53s_ENE_15.1kmh_hm_20241112_121712.png;251
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090419.png;251
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090251.png;251
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150311.png;251
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160200.png;250
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160206.png;250
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150041.png;250
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120032.png;250
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140255.png;250
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160311.png;250
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130216.png;250
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110409.png;250
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140036.png;250
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150307.png;250
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150318.png;250
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090407.png;250
E_1.67m_5.7s_NE_17.7kmh_lm_20241112_075748.png;250
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130547.png;250
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160148.png;249
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150353.png;249
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170242.png;249
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170331.png;249
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150120.png;249
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100405.png;249
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100443.png;249
E_1.24m_5.53s_ENE_15.1kmh_hm_20241112_121808.png;249
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090126.png;249
E_1.67m_5.7s_NE_17.7kmh_lm_20241112_075453.png;249
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090015.png;249
ESE_0.83m_5.22s_W_8.0kmh_lm_20241115_120015.png;248
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110058.png;248
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110027.png;248
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110051.png;248
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140343.png;248
E_1.12m_5.48s_NE_15.0kmh_hm_20241112_140117.png;248
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140112.png;248
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140147.png;248
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100142.png;248
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150231.png;248
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150341.png;248
E_1.39m_5.58s_NE_16.1kmh_mh_20241112_100633.png;248
SE_2.86m_6.41s_WNW_18.0kmh_ml_20241120_100108.png;248
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130134.png;247
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130435.png;247
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150226.png;247
ESE_0.93m_5.27s_WNW_5.5kmh_ml_20241115_080151.png;247
ESE_1.82m_5.12s_NNW_20.9kmh_hm_20241111_115823.png;247
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100425.png;247
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130436.png;247
E_0.83m_4.0s_NNW_10.8kmh_hm_20241113_160131.png;247
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170024.png;247
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130143.png;247
E_1.18m_4.47s_N_11.1kmh_ml_20241114_090548.png;247
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120540.png;247
E_1.18m_4.75s_NNW_13.9kmh_hm_20241114_140406.png;247
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090109.png;247
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090105.png;247
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090428.png;247
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130358.png;247
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120455.png;247
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110030.png;246
E_0.83m_4.0s_NNW_10.8kmh_hm_20241113_160105.png;246
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130203.png;246
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130515.png;246
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120015.png;246
SE_1.88m_5.73s_W_16.8kmh_ml_20241121_121424_a.png;246
SE_2.96m_6.43s_W_25.1kmh_lm_20241120_150609.png;246
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160433.png;245
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110104.png;245
ESE_1.82m_5.12s_NNW_20.9kmh_hm_20241111_115929.png;245
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100332.png;245
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110020.png;245
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150015.png;245
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170235.png;245
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170250.png;245
E_0.98m_5.37s_NE_12.7kmh_ml_20241112_170514.png;245
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130107.png;245
E_1.17m_4.7s_N_13.0kmh_mh_20241114_130210.png;245
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110031.png;245
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150426.png;245
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160430.png;245
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160538.png;245
E_1.24m_5.53s_ENE_15.1kmh_hm_20241112_121649.png;245
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111222.png;245
E_1.3m_5.58s_NE_15.6kmh_mh_20241112_111229.png;245
SE_0.79m_4.64s_SW_7.0kmh_hm_20241115_170146.png;245
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120206.png;245
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130140.png;244
ESE_0.81m_5.13s_W_7.5kmh_mh_20241115_130220.png;244
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150028.png;244
E_0.78m_4.35s_NNW_8.1kmh_mh_20241113_110346.png;244
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140046.png;244
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150249.png;244
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150515.png;244
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160257.png;244
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160605.png;244
E_1.06m_5.48s_NE_15.0kmh_hm_20241112_150536.png;244
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100054.png;244
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090104.png;244
SE_1.88m_5.73s_W_16.8kmh_ml_20241121_121428_a.png;244
SE_2.84m_6.37s_WNW_24.2kmh_ml_20241120_130015.png;244
SE_2.91m_6.48s_WNW_20.9kmh_ml_20241120_110412.png;244
ESE_0.81m_4.65s_WSW_6.7kmh_hm_20241115_160241.png;243
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110417.png;243
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100042.png;243
E_0.74m_4.48s_NNW_5.8kmh_lm_20241113_100146.png;243
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130220.png;243
E_0.81m_4.18s_NNW_11.0kmh_hm_20241113_130249.png;243
E_1.02m_5.44s_NE_13.9kmh_ml_20241112_160039.png;243
E_1.18m_4.63s_N_12.0kmh_mh_20241114_120251.png;243
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100316.png;243
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100324.png;243
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150127.png;243
E_1.58m_5.63s_NE_17.1kmh_lm_20241112_090201.png;243
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090040.png;243
SE_2.71m_6.44s_WNW_15.1kmh_hm_20241120_090152.png;243
ESE_0.85m_5.24s_W_7.3kmh_lm_20241115_110210.png;242
ESE_0.88m_5.25s_W_6.5kmh_lm_20241115_100200.png;242
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090315.png;242
ESE_0.9m_5.26s_W_5.8kmh_ml_20241115_090333.png;242
ESE_1.82m_5.12s_NNW_20.9kmh_hm_20241111_115934.png;242
E_0.82m_4.08s_NNW_11.6kmh_hm_20241113_140234.png;242
E_0.83m_4.02s_NNW_12.2kmh_hm_20241113_150228.png;242
E_0.83m_4.0s_NNW_10.8kmh_hm_20241113_160123.png;242
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110112.png;242
E_1.18m_4.57s_N_11.7kmh_lm_20241114_110308.png;242
E_1.19m_4.52s_N_11.4kmh_lm_20241114_100022.png;242
E_1.19m_4.81s_NNW_14.9kmh_hm_20241114_150036.png;242
E_1.19m_4.86s_NNW_14.1kmh_hm_20241114_160244.png;242
SE_2.86m_6.41s_WNW_18.0kmh_ml_20241120_100103.png;242
SE_2.94m_6.44s_WNW_23.8kmh_ml_20241120_120345.png;242
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150113.png;241
ESE_0.83m_4.67s_WSW_6.3kmh_hm_20241115_150339.png;241
